954720,0
954829,0
954937,0
955045,0
955153,0
955262,0
955370,0
955479,0
955587,0
955695,0
955804,0
955912,2
956020,25
956128,68
956237,159
956345,344
956454,656
956561,743
956670,743
956778,743
956887,743
956995,743
957103,743
957212,743
957320,743
957428,743
957536,743
957645,743
957753,743
957862,743
957969,743
958078,743
958186,743
958295,743
958403,743
958511,743
958620,743
958728,743
958837,743
958944,743
959053,743
959161,743
959270,743
959377,743
959486,743
959594,743
959703,743
959812,743
959919,743
960028,743
960136,743
960245,743
960352,743
960461,743
960569,743
960678,743
960786,743
960894,743
961002,743
961111,743
961220,743
961409,743
961503,743
961598,743
961693,743
961788,743
961882,743
961977,743
962086,743
962194,743
962302,743
962410,743
962519,743
962628,743
962735,743
962844,743
962952,743
963061,743
963169,743
963277,743
963385,743
963494,743
963602,742
963710,743
963818,743
963927,743
964036,743
964144,743
964252,742
964360,743
964469,743
964577,743
964685,764
964793,820
964902,852
965010,857
965119,835
965226,772
965335,712
965444,702
965552,712
965660,719
965768,720
965877,721
965985,721
966094,721
966201,721
966310,721
966418,721
966527,721
966634,721
966743,721
966852,721
966960,721
967068,721
967176,721
967285,721
967393,721
967502,721
967609,721
967718,721
967826,721
967935,721
968042,721
968151,721
968260,721
968368,721
968477,721
968584,721
968693,721
968801,721
968910,721
969017,722
969126,743
969234,762
969343,755
969451,734
969559,722
969668,721
969776,721
969885,721
969992,730
970101,761
970209,778
970318,775
970425,736
970534,718
970642,758
970751,750
970859,720
970967,719
971076,721
971184,721
971293,721
971400,720
971509,721
971617,721
971726,721
971834,721
971942,721
972050,721
972159,721
972267,721
972375,721
972484,721
972592,721
972701,721
972808,721
972917,721
973025,721
973134,721
973242,721
973350,721
973458,721
973567,721
973675,721
973783,721
973892,721
974000,721
974109,720
974217,720
974325,721
974433,721
974542,721
974650,721
974758,721
974866,721
974975,721
975083,721
975191,721
975300,721
975408,721
975517,721
975625,721
975733,721
975841,721
975950,721
976058,721
976166,721
976274,721
976383,721
976491,721
976600,721
976708,721
976816,721
976925,721
977033,720
977141,721
977249,721
977358,721
977466,721
977575,721
977682,721
977791,721
977899,721
978008,721
978116,720
978224,721
978333,721
978441,721
978549,721
978657,721
978766,721
978874,721
978983,721
979090,721
979199,721
979307,721
979416,721
979524,721
979632,721
979741,721
979849,721
979958,721
980065,721
980174,721
980282,721
980391,721
980498,721
980607,721
980715,721
980824,721
980933,721
981040,721
981149,721
981257,721
981366,721
981473,720
981582,721
981690,721
981799,721
981906,721
982015,721
982123,721
982232,721
982341,721
982448,721
982557,721
982665,721
982774,721
982881,721
982990,721
983098,721
983207,720
983315,720
983423,721
983531,721
983640,721
983749,721
983856,721
983965,720
984073,721
984182,721
984289,721
984398,720
984506,721
984615,721
984723,721
984831,721
984939,721
985048,721
985157,720
985264,721
985373,721
985481,721
985590,720
985698,721
985806,721
985914,721
986023,721
986131,721
986239,721
986347,721
986456,721
986565,721
986672,721
986781,720
986889,721
986998,721
987106,721
987214,721
987322,721
987431,721
987539,721
987647,721
987755,721
987864,721
987973,721
988081,721
988189,720
988297,721
988406,721
988514,721
988622,721
988730,721
988839,721
988947,721
989056,721
989163,721
989272,721
989381,721
989489,721
989597,721
989705,721
989814,721
989922,721
990030,721
990138,721
990247,721
990355,721
990464,721
990571,721
990680,721
990789,721
990897,720
991005,720
991113,721
991222,721
991330,721
991439,721
991546,721
991655,725
991763,745
991872,772
991979,777
992088,770
992197,756
992305,704
992414,684
992521,697
