196539,0
196648,0
196756,0
196865,0
196972,0
197081,0
197189,0
197298,0
197406,0
197514,0
197623,0
197731,0
197839,0
197947,0
198056,0
198164,0
198272,0
198380,0
198489,0
198597,0
198705,0
198814,0
198922,0
199031,0
199138,0
199247,0
199355,0
199464,8
199571,57
199680,87
199788,81
199897,128
200004,299
200113,521
200222,742
200330,880
200438,932
200546,953
200655,965
200762,968
200871,968
200979,967
201088,967
201195,967
201304,966
201412,966
201521,966
201629,966
201737,966
201846,967
201954,966
202062,965
202170,965
202279,964
202387,962
202495,961
202603,961
202712,961
202820,963
202928,960
203037,959
203145,964
203254,964
203361,964
203470,964
203578,964
203687,964
203794,964
203903,964
204011,964
204120,964
204227,964
204336,964
204445,964
204553,964
204661,964
204769,964
204878,964
204986,964
205094,964
205202,964
205311,964
205418,964
205527,964
205635,964
205744,964
205852,964
205960,964
206069,964
206177,964
206285,964
206393,964
206502,964
206610,964
206718,964
206826,964
206935,964
207043,964
207151,964
207260,964
207368,964
207477,964
207584,964
207693,964
207801,964
207910,964
208017,964
208126,964
208234,964
208343,964
208450,964
208559,964
208668,964
208776,964
208884,964
208992,964
209101,964
209209,964
209317,964
209425,964
209534,964
209642,964
209750,964
209858,964
209967,964
210076,964
210183,964
210292,964
210400,964
210509,964
210616,964
210725,964
210833,964
210942,964
211049,964
211158,964
211266,964
211375,964
211482,964
211591,964
211700,964
211807,964
211916,964
212024,964
212133,964
212240,964
212349,964
212457,964
212566,964
212673,964
212782,964
212890,964
212999,964
213107,964
213215,964
213324,964
213432,964
213540,964
213648,964
213757,964
213865,964
213973,964
214081,964
214190,964
214298,964
214406,964
214515,964
214623,964
214732,964
214839,964
214948,964
215056,964
215165,964
215272,964
215381,964
215489,964
215598,964
215705,964
215814,964
215923,964
216031,964
216139,964
216247,964
216356,973
216464,1033
216572,1109
216680,1130
216789,1045
216897,989
217005,1024
217113,1007
217222,983
217331,985
217438,985
217547,1003
217655,1044
217764,1019
217871,999
217980,1002
218088,1006
218197,1022
218304,1041
218413,1100
