"Millis","P1","P2"
118346,706,644
118447,706,644
118548,706,644
118650,706,644
118750,707,644
118851,706,644
118953,713,644
119054,717,644
119155,705,644
119256,703,644
119357,703,644
119459,703,644
119560,703,649
119660,703,668
119762,703,696
119863,703,721
119965,703,712
120065,703,700
120166,703,693
120268,703,678
120369,703,670
120470,703,659
120571,703,652
120672,703,645
120773,703,640
120875,703,640
120976,703,640
121077,703,640
121178,703,640
121279,703,640
121381,703,640
121481,703,640
121582,703,640
121684,703,640
121785,703,640
121887,703,640
121987,703,640
122088,703,640
122190,703,640
122291,703,640
122391,703,640
122493,703,640
122594,703,640
122696,703,640
122797,703,640
122897,704,640
122999,709,640
123100,724,640
123201,739,640
123302,725,640
123403,698,640
123504,698,640
123606,700,640
123707,700,640
123808,700,640
123909,700,640
124010,700,640
124112,700,640
124212,700,640
124313,700,640
124415,700,640
124516,700,640
124618,700,640
124718,700,640
124819,700,640
124921,700,640
125022,700,640
125122,700,640
125224,700,640
125325,700,640
125427,700,640
125528,700,640
125628,700,640
125730,700,640
125831,700,640
125932,700,640
126033,700,640
126134,700,640
126236,700,640
126337,700,650
126438,700,677
126539,700,693
126640,700,692
126741,701,687
126843,704,686
126943,697,685
127044,693,682
127146,696,675
127247,697,675
127349,697,674
127449,697,665
127550,697,659
127652,697,660
127753,697,654
127853,697,646
127955,697,641
128056,697,638
128158,697,636
128259,696,636
128359,696,636
128461,697,636
128562,696,636
128663,697,636
128764,697,636
128865,696,636
128967,697,636
129068,697,636
129168,697,636
129270,696,636
129371,696,636
129472,696,636
129574,697,636
129674,696,636
129775,696,636
129877,696,636
129978,696,636
130079,696,636
130180,696,636
130281,696,636
130383,696,636
130484,696,636
130584,697,636
130686,696,636
130787,698,636
130889,716,636
130989,709,636
131090,686,636
131192,683,636
131293,692,636
131393,692,636
131495,692,636
131596,692,636
131698,692,636
131799,692,636
131899,692,636
132001,692,636
132102,692,636
132203,692,636
132304,692,636
132405,692,636
132506,692,636
132608,692,636
132709,692,639
132810,692,650
132911,692,664
133012,692,677
133114,692,676
133214,692,662
133315,692,660
133417,692,668
133518,692,656
133620,692,640
133720,692,632
133821,692,630
133923,692,631
134024,692,631
134124,692,631
134226,692,631
134327,693,631
134429,694,631
134529,697,631
134630,699,631
134732,702,631
134833,707,631
134934,693,631
135035,688,631
135136,688,631
135237,689,631
135339,689,631
135439,689,631
135541,689,631
135642,689,631
135743,689,631
135845,689,631
135945,689,631
136046,689,631
136148,689,631
136249,689,631
136350,689,631
136451,689,631
136552,689,631
136654,689,631
136755,689,631
136855,689,631
136957,689,631
137058,689,631
137160,689,631
137260,689,631
137361,689,631
137463,689,631
137564,689,631
137664,689,631
137766,689,631
137867,689,632
137968,689,634
138070,689,641
138170,689,660
138272,689,697
138373,689,698
138474,689,664
138575,689,645
138676,689,637
138777,689,633
138879,689,631
138980,689,635
139081,689,643
139182,689,645
139283,689,673
139385,689,676
139485,689,656
139586,689,641
139688,689,631
139789,689,628
139890,689,628
139991,689,628
140092,689,628
140194,689,628
140295,689,628
140395,689,627
140497,689,628
140598,690,628
140700,699,628
140800,707,628
140901,709,628
141003,695,628
141104,679,628
141205,685,628
141306,685,628
141407,685,628
141508,685,628
141610,685,628
141710,685,628
141812,685,628
141913,685,628
142014,685,628
142115,685,628
142216,685,628
142317,685,628
142419,685,628
142520,685,628
142621,685,628
142722,685,628
142823,685,628
142925,685,628
143025,685,628
143126,685,628
143228,685,628
143329,685,628
143431,685,628
143531,685,628
143632,685,628
143734,685,632
143835,685,644
143935,685,659
144037,685,679
144138,685,678
144239,685,658
144340,685,647
144441,685,637
144543,685,631
144644,685,632
144745,685,639
144846,685,643
144947,685,639
145048,685,637
145150,685,632
145250,685,634
145352,685,636
145453,685,631
145554,685,629
145656,685,634
145756,685,636
145857,685,633
145959,685,630
146060,685,628
146160,685,628
146262,685,628
146363,685,628
146465,685,634
146565,685,656
146666,685,665
146768,685,644
146869,685,629
146970,685,629
147071,685,627
147172,685,624
147274,685,624
147375,685,623
147475,685,623
147577,685,623
147678,685,623
147779,685,623
147880,685,623
147981,685,623
148083,686,623
148184,695,624
148285,698,624
148386,689,624
148487,680,624
148588,679,624
148690,681,623
148790,682,624
148892,682,624
148993,682,624
149094,682,624
149196,682,623
149296,682,624
149397,682,624
149499,682,623
149600,682,623
149700,682,623
149802,682,624
149903,682,624
150005,682,624
150105,682,623
150206,682,624
150308,682,624
150409,682,624
150510,682,624
150611,682,625
150712,681,632
150814,682,645
150915,682,687
151015,682,719
151117,682,677
151218,682,659
151319,682,645
151421,682,636
151521,682,634
151623,682,635
151724,682,637
151825,682,636
151926,687,636
152027,693,634
152128,693,632
152230,692,629
152331,686,638
152431,678,646
152533,677,645
152634,678,651
152736,678,641
152837,678,624
152937,678,620
153039,678,619
153140,678,619
153241,678,619
153343,678,619
153443,678,619
153545,678,619
153646,678,619
153747,678,619
153849,678,619
153949,678,619
154050,678,619
154152,678,619
154253,678,619
154354,678,619
154455,678,619
154556,678,619
154658,678,619
154759,678,619
154859,678,619
154961,678,619
155062,678,619
155164,678,620
155264,678,619
155365,678,619
155467,678,619
155568,678,619
155669,678,619
155770,678,619
155871,678,619
155972,678,619
156074,678,619
156174,678,619
156276,680,619
156377,680,619
156478,677,619
156580,682,619
156680,688,619
156781,691,619
156883,688,619
156984,685,619
157085,675,619
157186,674,620
157287,674,630
157389,674,675
157489,674,693
157590,674,682
157692,674,662
157793,674,651
157895,674,644
157995,674,640
158096,675,638
158198,674,628
