"Millis","P1","P2"
104979,670,661
105080,670,661
105182,670,661
105282,670,661
105383,670,661
105485,670,661
105585,670,661
105686,670,661
105787,670,661
105888,670,661
105989,670,661
106090,670,662
106191,670,660
106293,670,661
106393,670,662
106494,670,661
106596,670,660
106696,670,661
106797,670,661
106899,670,661
106999,670,662
107100,670,663
107201,670,662
107302,670,662
107404,670,661
107504,670,661
107605,670,661
107707,669,661
107807,670,661
107908,670,661
108010,670,661
108110,669,661
108212,670,661
108313,670,661
108413,669,661
108515,669,661
108615,669,661
108716,669,661
108818,669,661
108918,669,661
109019,669,661
109121,669,661
109221,669,661
109323,669,661
109424,669,661
109524,669,661
109626,669,661
109727,669,661
109827,669,661
109929,669,661
110030,669,661
110131,669,661
110232,669,661
110333,669,661
110434,669,661
110535,669,661
110636,671,661
110737,674,661
110838,680,661
110939,687,661
111040,678,661
111141,668,661
111243,665,661
111343,665,661
111444,664,661
111546,665,661
111646,664,661
111747,664,661
111849,664,661
111949,664,661
112051,664,661
112152,664,661
112253,664,661
112354,664,661
112455,664,661
112556,664,661
112657,664,661
112758,664,661
112859,664,661
112960,664,661
113061,664,661
113163,664,661
113263,664,661
113364,664,661
113466,664,661
113566,664,661
113667,664,661
113769,664,661
113869,664,664
113971,664,666
114072,664,653
114172,664,562
114274,664,356
114375,664,157
114475,664,31
114577,664,0
114678,664,0
114779,664,0
114880,664,0
114981,664,0
115083,664,0
115183,664,0
115284,664,0
115386,664,0
115486,663,0
115587,661,0
115689,663,0
115789,665,0
115891,665,0
115992,665,0
116092,664,0
116194,662,0
116295,662,0
116395,665,0
116497,666,0
116598,665,0
116698,665,0
116800,665,0
116901,665,0
117002,665,0
117103,665,0
117204,665,0
117305,670,0
117406,684,0
117507,694,0
117609,691,2
117709,682,57
117811,669,201
117912,664,391
118012,663,526
118114,663,614
118215,663,636
118315,663,637
118417,663,637
118518,663,636
118618,663,635
118720,663,633
118821,663,633
118922,663,633
119023,663,632
119124,663,632
119225,663,632
119326,663,632
119427,663,632
119528,663,632
119629,662,632
119731,662,632
119831,662,632
119932,663,632
120034,663,632
120134,662,632
120235,662,633
120337,662,633
120437,662,633
120538,662,632
120640,662,632
120741,662,632
120842,662,632
120943,662,631
121044,662,631
121145,662,631
121246,662,631
121347,662,631
121448,662,631
121549,662,631
121651,662,630
121751,662,630
121852,662,630
121954,662,630
122054,662,630
122155,662,630
122257,662,630
122357,662,630
122458,663,630
122560,671,632
122660,683,638
122762,680,647
122863,668,657
122963,659,655
123065,657,659
123166,659,651
123266,659,634
123368,659,630
123469,659,630
123569,659,630
123671,659,630
123772,659,629
123874,659,629
123974,659,629
124075,659,629
124177,659,629
124277,659,629
124378,659,629
124480,659,628
124580,659,628
124682,659,628
124783,659,628
124883,659,628
124985,659,628
125086,659,628
125186,659,628
125288,659,628
125389,659,628
125489,659,628
125591,660,628
125692,664,628
125793,675,627
125894,675,627
125995,662,627
126096,656,627
126197,656,627
126298,656,627
126399,656,627
126500,656,627
126602,656,627
126702,655,627
126803,655,627
126905,656,628
127005,656,631
127106,655,640
127208,655,656
127308,655,671
127409,655,654
127511,655,639
127612,655,629
127713,655,626
127814,655,626
127915,655,626
128016,655,626
128117,655,626
128218,655,626
128319,655,626
128420,655,626
128522,655,626
128622,655,626
128723,655,626
128825,655,626
128925,655,625
129026,655,625
129128,655,625
129228,655,625
129329,655,625
129431,655,625
129531,655,625
129633,655,625
129734,655,625
129834,655,625
129936,654,625
130037,655,625
130137,662,625
130239,670,625
130340,665,625
130441,654,624
130542,652,624
130643,653,624
130744,652,624
130845,653,624
130946,653,624
131047,653,624
131148,653,624
131249,653,624
131350,653,624
131451,653,624
131553,653,624
131653,653,624
131754,653,624
131856,653,624
131957,653,624
132057,653,624
132159,653,624
132260,652,624
132361,653,624
132462,653,624
132563,653,624
132664,652,624
132765,652,624
132866,653,624
132967,652,624
133068,652,623
133169,653,623
133270,654,625
133371,664,640
133473,670,653
133573,660,653
133674,652,639
133776,652,626
133876,652,623
133977,652,623
134079,652,623
134179,652,623
134281,652,623
134382,652,623
134482,652,623
134584,652,623
134685,652,623
134785,652,623
134887,651,623
134988,651,623
135088,651,622
135190,651,622
135291,651,622
135392,651,622
135493,651,622
135594,651,622
135695,651,622
135796,651,622
135897,651,622
135998,652,622
136099,655,622
136201,656,622
136301,659,622
136402,662,622
136504,664,622
136605,669,622
136705,669,622
136807,660,622
136908,651,622
137008,649,622
137110,649,622
137211,649,622
137312,649,622
137413,649,626
137514,649,640
137615,649,649
137716,649,657
137817,649,658
137918,649,638
138019,649,625
138121,649,627
138221,649,639
138322,649,637
138424,649,629
138524,649,630
138625,649,637
138727,649,647
138827,649,645
138928,648,639
139030,648,631
139130,648,625
139232,648,623
139333,649,623
139433,650,623
139535,653,623
139636,662,623
139736,665,623
139838,655,623
139939,651,623
140039,652,623
140141,653,623
140242,654,623
140343,650,623
140444,648,623
140545,648,623
140647,647,623
140747,647,623
140848,647,623
140950,648,622
141050,647,622
141152,647,622
141253,647,622
141353,647,622
141455,647,622
141556,647,621
141656,646,621
141758,646,621
141859,646,621
141959,646,621
142061,646,621
142162,646,621
142263,646,621
142364,646,621
142465,646,621
142566,646,621
142667,646,621
142768,646,621
142869,647,621
142970,651,621
143072,655,621
143172,660,621
143273,662,621
143375,659,621
143475,653,621
143576,649,621
143678,646,621
143778,645,620
143879,645,620
143981,645,621
144081,645,621
144183,645,620
144284,645,620
144384,645,620
144486,645,620
144587,644,620
144687,644,620
144789,644,620
144890,644,620
144991,644,620
145092,644,620
145193,644,620
145295,644,620
145395,644,620
145496,644,620
145598,644,620
145698,649,620
145799,657,620
145901,664,620
146001,665,620
146103,663,620
146204,661,620
146304,654,620
146406,642,620
146507,639,620
146607,639,620
146709,639,620
146810,639,620
146911,639,620
147012,639,620
147113,639,620
147214,639,620
147315,639,620
