1,0,,
86,0,,
183,0,,
280,0,,
379,0,,
476,0,,
573,0,,
671,0,,
769,0,,
867,0,,
967,0,,
1069,0,,
1170,0,,
1270,0,,
1372,0,,
1472,0,,
1574,0,,
1675,0,,
1775,0,,
1877,0,,
1977,0,,
2078,0,,
2179,0,,
2280,0,,
2381,0,,
2482,0,,
2583,0,,
2684,0,,
2785,0,,
2886,0,,
2987,0,,
3088,0,,
3188,0,,
3290,0,,
3391,0,,
3492,0,,
3593,0,,
3693,0,,
3795,0,,
3895,0,,
3996,0,,
4098,0,,
4198,0,,
4299,0,,
4400,0,,
4501,0,,
4603,0,,
4703,0,,
4804,0,,
4905,0,,
5006,0,,
5107,0,,
5208,0,,
5309,0,,
5409,0,,
5511,0,,
5611,0,,
5713,0,,
5814,0,,
5914,0,,
6016,0,,
6116,0,,
6217,0,,
6319,0,,
6419,0,,
6520,0,,
6621,0,,
6722,0,,
6823,0,,
6924,0,,
7025,0,,
7126,0,,
7227,0,,
7327,0,,
7429,0,,
7530,0,,
7631,0,,
7732,0,,
7832,0,,
7934,0,,
8034,0,,
8135,0,,
8237,0,,
8337,0,,
8438,0,,
8539,0,,
8640,0,,
8741,0,,
8842,0,,
8943,0,,
9044,0,,
9145,0,,
9245,0,,
9347,0,,
9448,0,,
9548,0,,
9650,0,,
9750,0,,
9852,0,,
9952,0,,
10053,0,,
10155,0,,
10255,0,,
10356,0,,
10457,0,,
10558,0,,
10660,0,,
10760,0,,
10861,0,,
10962,0,,
11063,0,,
11163,0,,
11265,0,,
11366,0,,
11466,0,,
11568,0,,
11668,0,,
11770,0,,
11871,0,,
11971,0,,
12073,0,,
12173,0,,
12274,0,,
12375,0,,
12476,0,,
12577,0,,
12678,0,,
12779,0,,
12880,0,,
12981,0,,
13082,0,,
13183,0,,
13284,0,,
13384,0,,
13486,0,,
13586,0,,
13687,0,,
13789,0,,
13889,0,,
13991,0,,
14091,0,,
14192,0,,
14293,0,,
14394,0,,
14495,0,,
14596,0,,
14697,0,,
14797,0,,
14899,0,,
14999,0,,
15101,0,,
15202,0,,
15302,0,,
15404,0,,
15504,0,,
15605,0,,
15707,0,,
15807,0,,
15909,0,,
16009,0,,
16110,0,,
16211,0,,
16312,0,,
16413,0,,
16514,0,,
16615,0,,
16715,0,,
16817,0,,
16917,0,,
17019,0,,
17120,0,,
17220,0,,
17322,0,,
17422,0,,
17523,0,,
17624,0,,
17725,0,,
17826,0,,
17927,0,,
18028,0,,
18129,0,,
18230,0,,
18330,0,,
18432,0,,
18533,0,,
18633,0,,
18735,0,,
18835,0,,
18936,0,,
19038,0,,
19138,0,,
19240,0,,
19340,0,,
19441,0,,
19542,0,,
19643,0,,
19744,0,,
19845,0,,
19946,0,,
20047,0,,
20148,0,,
20248,0,,
20350,0,,
20451,0,,
20551,0,,
20653,0,,
20753,0,,
20854,0,,
20956,0,,
21056,0,,
21158,0,,
21258,0,,
21359,0,,
21460,0,,
21561,0,,
21662,0,,
21763,0,,
21864,0,,
21964,0,,
22066,0,,
22166,0,,
22268,0,,
22369,0,,
22469,0,,
22571,0,,
22671,0,,
22772,0,,
22873,0,,
22974,0,,
23076,0,,
23176,0,,
23277,0,,
23378,0,,
23479,0,,
23580,0,,
23681,0,,
23782,0,,
23882,0,,
23984,0,,
24084,0,,
24186,0,,
24287,0,,
24387,0,,
24489,0,,
24589,0,,
24690,0,,
24791,0,,
24892,0,,
24993,0,,
25094,0,,
25195,0,,
25296,0,,
25397,0,,
25497,0,,
25599,0,,
25700,0,,
25800,0,,
25902,0,,
26002,0,,
26103,0,,
26204,0,,
26305,0,,
26407,0,,
26507,0,,
26608,0,,
26709,0,,
26810,0,,
26910,0,,
27012,0,,
27113,0,,
27213,0,,
27315,0,,
27415,0,,
27517,0,,
27618,0,,
27718,0,,
27820,0,,
27920,0,,
28021,0,,
28122,0,,
28223,0,,
28325,0,,
28425,0,,
28526,0,,
28627,0,,
28728,0,,
28828,0,,
28930,0,,
29031,0,,
29131,0,,
29233,0,,
29333,0,,
29435,0,,
29535,0,,
29636,0,,
29738,0,,
29838,0,,
29939,6,,
30040,49,,
30141,112,,
30242,328,,
30343,647,,
30444,973,,
30545,1055,,
30646,1057,,
30746,1057,,
30848,1057,,
30949,1057,,
31049,1057,,
31151,1057,,
31251,1057,,
31352,1057,,
31453,1057,,
31554,1057,,
31656,1057,,
31756,1057,,
31857,1057,,
31958,1057,,
32059,1057,,
32159,1057,,
32261,1057,,
32362,1057,,
32463,1057,,
32564,1057,,
32664,1057,,
32766,1057,,
32866,1057,,
32967,1057,,
33069,1057,,
33169,1057,,
33270,1057,,
33371,1057,,
33472,1057,,
33574,1057,,
33674,1057,,
33775,1057,,
33876,1057,,
33977,1057,,
34077,1057,,
34179,1057,,
34280,1057,,
34380,1057,,
34482,1057,,
34582,1057,,
34684,1057,,
34784,1057,,
34885,1057,,
34987,1057,,
35087,1057,,
35188,1057,,
35289,1057,,
35390,1057,,
35490,1057,,
35592,1057,,
35693,1057,,
35794,1057,,
35895,1057,,
35995,1057,,
36097,1057,,
36197,1057,,
36298,1057,,
36400,1057,,
36500,1057,,
36602,1057,,
36702,1057,,
36803,1057,,
36904,1057,,
37005,1057,,
37106,1057,,
37207,1057,,
37308,1057,,
37408,1057,,
37510,1057,,
37610,1058,,
37712,1057,,
37813,1057,,
37913,1057,,
38015,1057,,
38115,1057,,
38216,1058,,
38318,1058,,
38418,1066,,
38519,1151,,
38620,1304,,
38721,1261,,
38822,1079,,
38923,1157,,
39024,1282,,
39125,1174,,
39226,1105,,
39326,1096,,
39428,1095,,
39528,1094,,
39629,1094,,
39731,1093,,
39831,1094,,
39933,1094,,
40033,1094,,
40134,1094,,
40235,1093,,
40336,1093,,
40437,1094,,
40538,1094,,
40639,1094,,
40740,1094,,
40841,1094,,
40941,1094,,
41043,1094,,
41144,1094,,
41244,1094,,
41346,1094,,
41446,1094,,
41547,1094,,
41648,1093,,
41749,1093,,
41851,1093,,
41951,1093,,
42052,1093,,
42153,1094,,
42254,1093,,
42354,1093,,
42456,1093,,
42557,1093,,
42657,1093,,
42759,1093,,
42859,1093,,
42961,1093,,
43061,1094,,
43162,1093,,
43264,1093,,
43364,1093,,
43465,1093,,
43566,1093,,
43667,1094,,
43767,1094,,
43869,1094,,
43970,1094,,
44071,1094,,
44172,1094,,
44272,1094,,
44374,1094,,
44474,1094,,
44575,1094,,
44677,1093,,
44777,1094,,
44879,1094,,
44979,1094,,
45080,1094,,
45181,1094,,
45282,1094,,
45382,1094,,
45484,1093,,
45585,1093,,
45685,1093,,
45787,1093,,
45887,1094,,
45989,1094,,
46089,1094,,
46190,1094,,
46292,1094,,
46392,1094,,
46493,1094,,
46594,1094,,
46695,1094,,
46795,1094,,
46897,1094,,
46998,1093,,
47099,1088,,
47200,1079,,
47300,1081,,
47402,1086,,
47502,1064,,
47603,1055,,
47705,1057,,
47805,1057,,
47906,1082,,
48007,1198,,
48108,1343,,
48209,1477,,
48310,1240,,
48411,1042,,
48512,1036,,
48613,1047,,
48713,1052,,
48815,1097,,
48915,1171,,
49016,1230,,
49118,1271,,
49218,1353,,
49320,1231,,
49420,1042,,
49521,1011,,
49622,1027,,
49723,1037,,
49824,1039,,
49925,1041,,
50026,1040,,
50127,1040,,
50228,1040,,
50328,1040,,
50430,1040,,
50531,1040,,
50631,1040,,
50733,1040,,
50833,1040,,
50934,1040,,
51035,1040,,
51136,1040,,
51238,1040,,
51338,1040,,
51439,1040,,
51540,1040,,
51641,1040,,
51741,1040,,
51843,1040,,
