954720,0
954829,0
954937,0
955045,0
955153,0
955262,0
955370,0
955479,0
955587,0
955695,0
955804,0
955912,0
956020,0
956128,0
956237,0
956345,0
956454,0
956561,0
956670,0
956778,0
956887,10
956995,99
957103,325
957212,551
957320,647
957428,657
957536,657
957645,657
957753,657
957862,657
957969,657
958078,657
958186,657
958295,657
958403,657
958511,657
958620,657
958728,657
958837,657
958944,657
959053,657
959161,657
959270,657
959377,657
959486,657
959594,657
959703,657
959812,657
959919,657
960028,657
960136,657
960245,657
960352,657
960461,657
960569,657
960678,657
960786,657
960894,657
961002,657
961111,657
961220,657
961409,657
961503,657
961598,657
961693,657
961788,657
961882,657
961977,657
962086,657
962194,657
962302,657
962410,657
962519,657
962628,657
962735,657
962844,657
962952,657
963061,657
963169,657
963277,657
963385,657
963494,657
963602,657
963710,657
963818,657
963927,660
964036,663
964144,665
964252,665
964360,662
964469,658
964577,660
964685,670
964793,682
964902,687
965010,692
965119,701
965226,687
965335,666
965444,648
965552,649
965660,653
965768,654
965877,653
965985,653
966094,653
966201,653
966310,653
966418,653
966527,653
966634,653
966743,653
966852,653
966960,653
967068,653
967176,653
967285,653
967393,653
967502,653
967609,652
967718,652
967826,652
967935,652
968042,652
968151,652
968260,652
968368,652
968477,652
968584,652
968693,652
968801,652
968910,652
969017,652
969126,652
969234,652
969343,652
969451,652
969559,651
969668,651
969776,651
969885,651
969992,651
970101,651
970209,651
970318,651
970425,651
970534,651
970642,651
970751,651
970859,651
970967,651
971076,651
971184,651
971293,651
971400,651
971509,651
971617,651
971726,651
971834,651
971942,651
972050,651
972159,651
972267,652
972375,652
972484,652
972592,652
972701,652
972808,651
972917,651
973025,652
973134,651
973242,651
973350,651
973458,651
973567,651
973675,651
973783,651
973892,652
974000,651
974109,650
974217,651
974325,664
974433,688
974542,697
974650,699
974758,686
974866,657
974975,643
975083,646
975191,655
975300,668
975408,665
975517,651
975625,649
975733,651
975841,653
975950,653
976058,650
976166,651
976274,658
976383,657
976491,648
976600,648
976708,653
976816,652
976925,645
977033,646
977141,651
977249,649
977358,642
977466,643
977575,647
977682,650
977791,653
977899,669
978008,693
978116,701
978224,691
978333,681
978441,669
978549,659
978657,657
978766,649
978874,641
978983,637
979090,636
979199,631
979307,636
979416,641
979524,643
979632,645
979741,643
979849,635
979958,629
980065,626
980174,624
980282,623
980391,620
980498,622
980607,625
980715,628
980824,629
980933,629
981040,629
981149,629
981257,629
981366,629
981473,629
981582,629
981690,629
981799,629
981906,629
982015,629
982123,629
982232,629
982341,629
982448,629
982557,629
982665,629
982774,629
982881,629
982990,629
983098,629
983207,629
983315,630
983423,630
983531,630
983640,629
983749,629
983856,629
983965,629
984073,630
984182,629
984289,629
984398,629
984506,629
984615,629
984723,629
984831,629
984939,629
985048,629
985157,629
985264,629
985373,629
985481,629
985590,629
985698,629
985806,629
985914,629
986023,629
986131,629
986239,630
986347,631
986456,631
986565,631
986672,630
986781,630
986889,631
986998,633
987106,633
987214,631
987322,632
987431,634
987539,635
987647,632
987755,632
987864,632
987973,631
988081,631
988189,631
988297,631
988406,631
988514,631
988622,631
988730,632
988839,638
988947,650
989056,661
989163,665
989272,656
989381,647
989489,631
989597,614
989705,614
989814,619
989922,620
990030,620
990138,620
990247,620
990355,620
990464,621
990571,621
990680,621
990789,620
990897,620
991005,620
991113,620
991222,620
991330,620
991439,620
991546,620
991655,620
991763,620
991872,620
991979,620
992088,620
992197,620
992305,620
992414,620
992521,620
