691627,0
691736,0
691844,0
691953,1
692061,0
692169,0
692277,1
692386,1
692494,0
692602,0
692710,0
692819,0
692927,0
693036,0
693144,0
693252,0
693361,0
693469,0
693577,0
693685,0
693794,0
693902,0
694010,0
694118,1
694227,14
694335,36
694444,54
694552,113
694660,303
694769,476
694877,638
694985,723
695093,760
695202,771
695310,771
695419,771
695526,771
695635,771
695743,771
695852,771
695960,771
696068,771
696177,771
696285,771
696394,771
696501,771
696610,771
696718,771
696827,771
696934,771
697043,771
697151,771
697260,771
697368,771
697476,771
697585,771
697693,771
697802,771
697909,771
698018,771
698126,771
698235,771
698342,771
698451,771
698559,771
698668,771
698777,771
698884,771
698993,771
699101,771
699210,771
699317,771
699426,771
699534,771
699643,771
699750,771
699859,771
699967,771
700076,771
700185,771
700292,771
700401,771
700509,771
700618,771
700725,771
700834,771
700942,771
701051,771
701159,771
701267,771
701375,771
701484,771
701593,771
701700,771
701809,771
701917,771
702026,771
702133,771
702242,771
702350,771
702459,771
702566,771
702675,771
702783,771
702892,771
703001,771
703108,771
703217,771
703325,771
703434,771
703541,771
703650,771
703758,771
703867,771
703974,771
704083,771
704191,771
704300,771
704409,771
704516,771
704625,771
704733,771
704842,771
704949,771
705058,771
705166,771
705275,771
705382,771
705491,771
705599,771
705708,771
705817,771
705924,771
706033,771
706141,771
706250,771
706357,771
706466,771
706574,771
706683,771
706790,771
706899,771
707007,771
707116,771
707225,771
707332,771
707441,771
707549,771
707658,771
707765,771
707874,771
707982,771
708091,771
708198,771
708307,771
708415,771
708524,771
708633,771
708740,771
708849,771
708957,771
709066,771
709173,771
709282,771
709390,771
709499,771
709606,771
709715,771
709823,771
709932,771
710041,771
710148,771
710257,771
710365,771
710474,771
710581,771
710690,771
710798,771
710907,771
711015,771
711123,771
711231,771
711340,771
711449,771
711556,771
711665,771
711773,771
711882,771
711989,771
712098,771
712206,771
712315,771
712423,771
712531,771
712639,771
712748,771
712857,771
712964,771
713073,771
713181,771
713290,771
713397,771
713506,771
713614,771
713723,771
713831,771
713939,771
714047,771
714156,771
714265,771
714372,771
714481,771
714589,771
714698,771
714805,771
714914,771
715022,771
715131,771
715239,771
715347,771
715455,771
715564,771
715673,771
715780,771
715889,771
715997,771
716106,771
716213,771
716322,771
716430,771
716539,771
716647,771
716755,771
716863,771
716972,771
717081,771
717188,771
717297,771
717405,771
717514,771
717622,771
717730,771
717838,771
717947,771
718055,771
718163,771
718271,771
718380,771
718489,771
718596,771
718705,771
718813,771
718922,771
719030,771
719138,771
719246,771
719355,771
719463,771
719571,771
719679,771
719788,771
719897,771
720004,771
720113,771
720221,771
720330,771
720438,771
720546,771
720654,771
720763,771
720871,771
720979,771
721087,771
721196,772
721305,772
721412,775
721521,796
721629,837
721738,829
721846,798
721954,766
722062,731
722171,722
722279,726
722387,732
722495,738
722604,750
722713,758
722820,762
722929,763
723037,763
723146,764
723254,764
723362,764
723470,764
723579,764
723687,763
723795,763
723903,763
724012,763
724121,763
724228,763
