Millis,P1,P2 

1,0,0,
85,0,0,
182,0,0,
281,0,0,
378,0,0,
475,0,0,
573,0,0,
671,0,0,
768,0,0,
865,0,0,
964,0,0,
1061,0,0,
1158,0,0,
1256,0,0,
1354,0,0,
1455,0,0,
1556,0,0,
1657,0,0,
1757,0,0,
1859,0,0,
1959,0,0,
2060,0,0,
2162,0,0,
2262,0,0,
2363,0,0,
2464,0,0,
2565,0,0,
2666,0,0,
2767,0,0,
2867,0,0,
2969,0,0,
3070,0,0,
3170,0,0,
3272,0,0,
3372,0,0,
3474,0,-1,
3574,0,-1,
3675,0,-1,
3777,0,-1,
3877,0,-1,
3978,0,0,
4079,0,0,
4180,0,0,
4280,0,0,
4382,0,0,
4482,0,0,
4584,0,0,
4685,0,0,
4785,0,0,
4887,0,0,
4987,0,0,
5088,0,0,
5189,0,0,
5290,0,0,
5390,0,0,
5492,0,0,
5593,0,0,
5694,0,0,
5795,0,0,
5895,0,0,
5997,0,0,
6097,0,0,
6198,0,0,
6300,0,0,
6400,0,0,
6501,0,0,
6602,0,0,
6703,0,0,
6804,0,0,
6905,0,0,
7005,0,0,
7107,0,0,
7208,0,0,
7308,0,0,
7410,0,0,
7510,0,0,
7611,0,0,
7712,0,0,
7813,0,0,
7914,0,0,
8015,0,0,
8116,0,0,
8217,0,0,
8318,0,0,
8418,0,0,
8520,0,0,
8620,0,0,
8722,0,0,
8822,0,0,
8923,0,0,
9025,0,0,
9125,0,0,
9226,0,0,
9327,0,0,
9428,0,0,
9528,0,0,
9630,0,0,
9730,0,0,
9832,0,0,
9933,0,0,
10033,0,0,
10135,0,0,
10235,0,0,
10336,0,0,
10437,0,0,
10538,0,0,
10638,0,0,
10740,0,0,
10841,0,0,
10942,0,0,
11043,0,0,
11143,0,0,
11245,0,0,
11345,0,0,
11446,0,0,
11547,0,0,
11648,0,0,
11749,0,0,
11850,0,0,
11951,0,0,
12052,0,0,
12153,0,0,
12253,0,0,
12355,0,0,
12455,0,0,
12556,0,0,
12658,0,0,
12758,0,0,
12859,0,0,
12960,0,0,
13061,0,0,
13162,0,0,
13263,0,0,
13363,0,0,
13465,0,0,
13565,0,0,
13666,0,0,
13768,0,0,
13868,0,0,
13970,0,0,
14070,0,0,
14171,0,0,
14272,0,0,
14373,0,0,
14473,0,0,
14575,0,0,
14676,0,0,
14776,0,0,
14878,0,0,
14978,0,0,
15080,0,0,
15180,0,0,
15281,0,0,
15382,0,0,
15483,0,0,
15584,0,0,
15685,0,0,
15786,0,0,
15886,0,0,
15988,0,0,
16088,0,0,
16190,0,0,
16290,0,0,
16391,0,0,
16493,0,0,
16593,0,0,
16694,0,0,
16795,0,0,
16896,0,0,
16996,0,0,
17098,0,0,
17198,0,0,
17300,0,0,
17400,0,0,
17501,0,0,
17603,0,0,
17703,0,0,
17804,0,0,
17905,0,0,
18006,0,0,
18106,0,0,
18208,0,0,
18308,0,0,
18410,0,0,
18511,0,0,
18611,0,0,
18713,0,0,
18813,0,0,
18914,0,0,
19015,0,0,
19116,0,0,
19216,0,0,
19318,0,0,
19418,0,0,
19520,0,0,
19621,0,0,
19721,0,0,
19823,0,0,
19923,0,0,
20024,0,0,
20125,0,0,
20226,0,0,
20326,0,0,
20428,0,0,
20528,0,0,
20630,0,0,
20731,0,0,
20831,0,0,
20933,0,0,
21033,0,0,
21134,0,0,
21235,0,0,
21336,0,0,
21437,0,0,
21538,0,0,
21639,0,0,
21740,0,0,
21841,0,0,
21941,0,0,
22043,0,0,
22143,0,0,
22244,0,0,
22345,0,0,
22446,0,0,
22547,0,0,
22648,0,0,
22749,0,0,
22850,0,0,
22951,0,0,
23051,0,0,
23153,0,0,
23253,0,0,
23354,0,0,
23455,0,0,
23556,0,0,
23657,0,0,
23758,0,0,
23859,0,0,
23960,0,0,
24061,0,0,
24161,0,0,
24263,0,0,
24363,0,0,
24464,0,0,
24565,0,0,
24666,0,0,
24767,0,0,
24868,0,0,
24969,0,0,
25070,0,0,
25171,0,0,
25271,0,0,
25373,0,0,
25473,0,0,
25574,0,0,
25675,0,0,
25776,0,0,
25878,0,0,
25978,0,0,
26079,0,0,
26180,0,0,
26281,0,0,
26381,0,0,
26483,0,0,
26583,0,0,
26685,0,0,
26785,0,0,
26886,0,0,
26988,0,0,
27088,0,0,
27189,0,0,
27290,0,0,
27391,0,0,
27491,0,0,
27593,0,1781,
27693,0,7363,
27795,0,0,
27895,0,0,
27996,0,0,
28097,0,0,
28198,0,0,
28299,0,0,
28400,11,0,
28501,61,0,
28601,133,0,
28703,331,0,
28803,514,0,
28905,617,0,
29005,684,0,
29106,720,0,
29207,727,25,
29308,727,73,
29409,727,196,
29510,727,426,
29611,727,655,
29711,727,750,
29813,727,758,
29913,727,757,
30015,727,755,
30115,727,756,
30216,727,756,
30317,727,756,
30418,727,756,
30519,727,755,
30620,727,756,
30721,727,756,
30821,727,756,
30923,727,756,
31023,727,756,
31125,727,756,
31225,727,756,
31326,727,756,
31427,727,756,
31528,727,756,
31629,727,756,
31730,727,756,
31831,727,756,
31931,727,756,
32033,727,756,
32133,727,756,
32235,727,756,
32335,727,756,
32436,728,756,
32537,727,756,
32638,727,756,
32739,727,756,
32840,727,756,
32941,727,756,
33042,727,756,
33143,727,756,
33243,728,757,
33345,727,756,
33445,727,756,
33546,727,756,
33647,727,756,
33748,727,756,
33849,729,756,
33950,736,756,
34051,753,756,
34152,778,755,
34253,778,755,
34353,743,756,
34455,723,756,
34555,723,756,
34656,723,756,
34757,723,756,
34858,723,756,
34959,723,756,
35060,723,756,
35161,723,756,
35262,723,756,
35363,723,756,
35463,723,756,
35565,723,756,
35665,723,756,
35766,723,756,
35867,723,756,
35968,723,756,
36068,723,756,
36170,723,756,
36271,723,756,
36372,724,756,
36473,732,756,
36573,758,756,
36675,782,756,
36775,787,756,
36876,772,756,
36977,737,756,
37078,717,756,
37178,718,756,
37280,719,756,
37381,719,756,
37482,719,756,
37583,719,756,
37683,719,756,
37785,719,756,
37885,719,756,
37986,719,756,
38087,719,756,
38188,719,756,
38288,719,756,
38390,719,756,
38491,719,756,
38592,719,756,
38693,719,756,
38793,719,756,
38895,719,756,
38995,719,756,
39096,719,756,
39197,719,756,
39298,719,756,
39398,730,756,
39500,746,756,
39601,758,756,
39702,753,756,
39803,729,756,
39903,715,756,
40005,714,756,
40105,714,756,
40206,714,756,
40307,714,756,
40408,714,756,
40509,714,756,
40610,714,756,
40711,714,756,
40812,714,756,
40913,714,756,
41013,714,759,
41115,714,766,
41215,714,769,
41316,714,763,
41417,714,755,
41518,714,751,
41619,714,751,
41720,714,751,
41821,714,751,
41922,714,751,
42023,714,751,
42123,714,752,
42225,714,751,
42325,714,751,
42426,717,752,
42527,737,751,
42628,766,751,
42729,763,751,
42830,725,752,
42931,710,752,
43032,709,752,
43133,709,752,
43233,709,752,
43335,709,751,
43435,710,752,
43536,709,752,
43637,709,751,
43738,709,751,
43839,709,752,
43940,709,752,
44040,709,752,
44142,709,752,
44243,710,752,
44343,709,752,
44445,709,751,
44545,709,751,
44646,709,751,
44747,709,752,
44848,709,753,
44949,712,758,
45050,726,764,
45150,754,767,
45252,774,761,
45353,756,759,
45453,717,759,
45555,709,765,
45655,709,756,
45757,710,748,
45857,710,747,
45958,727,747,
46059,749,747,
46160,724,747,
46260,706,747,
46362,705,748,
46463,705,748,
46563,705,748,
46665,705,747,
46765,705,747,
46867,705,747,
46967,705,747,
47068,705,747,
47169,705,747,
47270,705,747,
47370,705,747,
47472,705,747,
47572,705,748,
47673,705,747,
47775,705,747,
47875,705,747,
47977,705,747,
48077,705,747,
48178,705,747,
48279,705,747,
48380,705,752,
48480,705,772,
48582,705,775,
48682,705,763,
48783,705,745,
48885,708,742,
48985,728,742,
49087,747,743,
49187,732,742,
49288,705,742,
49389,701,742,
49490,701,742,
49590,701,742,
49692,701,742,
49792,701,743,
49893,701,743,
49994,701,742,
50095,701,742,
50197,701,742,
50297,700,743,
50398,701,742,
50499,701,743,
50600,701,743,
50700,701,743,
50802,701,742,
50902,701,742,
51003,701,743,
51104,701,743,
51205,701,742,
51307,701,742,
51407,701,742,
51508,702,742,
51609,709,742,
51710,724,742,
51810,734,742,
51912,725,747,
52012,704,760,
52114,697,749,
52214,696,738,
52315,696,738,
52416,696,738,
52517,696,738,
52618,696,738,
52719,696,738,
52820,696,738,
52920,696,737,
53022,696,738,
53122,696,738,
53224,696,738,
53324,696,738,
53425,696,738,
53526,696,738,
53627,696,738,
53727,696,738,
53829,696,738,
53930,696,738,
54030,696,738,
54132,696,738,
54232,697,738,
54334,698,738,
54434,707,737,
54535,739,738,
54636,732,738,
54737,707,744,
54837,693,750,
54939,691,755,
55040,691,747,
55140,691,737,
55242,691,734,
55342,691,733,
55444,691,733,
55544,691,732,
55645,691,732,
55746,691,732,
55847,691,732,
55947,691,732,
56049,691,733,
56149,691,732,
56250,691,732,
56352,691,733,
56452,691,732,
56554,691,732,
56654,691,733,
56755,691,733,
56856,691,732,
56957,692,732,
57057,692,733,
57159,704,733,
57259,741,733,
57360,769,734,
57462,746,738,
57562,697,743,
57664,687,750,
57764,687,756,
57865,687,739,
57966,687,729,
58067,687,728,
58167,687,728,
58269,687,728,
58369,687,728,
58470,687,728,
58571,687,728,
58672,687,728,
58774,687,728,
58874,687,728,
58975,687,728,
59076,687,728,
59177,687,728,
59277,687,728,
59379,687,728,
59479,687,728,
59581,687,728,
59681,687,728,
59782,691,728,
59883,735,728,
59984,785,730,
60085,734,744,
60186,688,757,
60287,682,739,
60387,682,724,
60489,682,723,
60589,682,724,
60691,682,724,
60791,682,723,
60892,682,723,
60993,682,724,
61094,682,723,
61194,682,723,
61296,682,724,
61397,682,724,
61497,682,724,
61599,682,723,
61699,682,724,
61801,682,723,
61901,682,723,
62002,682,723,
62103,682,724,
62204,682,724,
62304,682,724,
62406,687,724,
62506,731,723,
62607,777,724,
62709,762,723,
62809,703,723,
62911,678,723,
63011,677,723,
63112,677,724,
63213,677,724,
63314,677,724,
63414,677,734,
63516,677,751,
63616,677,756,
63717,677,727,
63818,677,718,
63919,677,718,
64021,677,718,
64121,677,718,
64222,677,718,
64323,677,718,
64424,677,718,
64524,677,718,
64626,677,718,
64726,677,718,
64827,677,718,
64928,677,718,
65029,683,718,
65130,715,718,
65231,727,718,
65332,696,718,
65433,675,718,
65534,673,718,
65634,673,718,
65736,673,718,
65836,673,718,
65938,673,718,
66038,673,719,
66139,673,718,
