Millis,P1,P2 

1,0,0,
85,0,0,
182,0,0,
281,0,0,
378,0,0,
475,0,0,
572,0,0,
671,0,0,
768,0,0,
865,0,0,
964,0,0,
1061,0,0,
1158,0,0,
1255,0,0,
1354,0,0,
1451,0,0,
1550,0,0,
1651,0,0,
1752,0,0,
1852,0,0,
1954,0,0,
2054,0,0,
2155,0,0,
2257,0,0,
2357,0,0,
2459,0,0,
2559,0,0,
2660,0,0,
2761,0,0,
2862,0,0,
2963,12,0,
3064,44,0,
3165,85,0,
3265,172,0,
3367,270,0,
3467,373,0,
3569,469,0,
3669,592,0,
3770,688,0,
3872,722,0,
3972,727,0,
4073,727,0,
4174,727,0,
4275,727,0,
4375,727,0,
4477,727,0,
4578,727,0,
4679,727,0,
4780,727,0,
4880,727,0,
4982,727,0,
5082,727,0,
5183,727,0,
5284,727,0,
5385,727,0,
5487,727,0,
5587,727,0,
5688,727,0,
5789,727,0,
5890,727,1,
5990,727,40,
6092,727,132,
6193,727,263,
6293,727,394,
6395,727,486,
6495,727,597,
6597,727,701,
6697,727,745,
6798,727,748,
6899,727,748,
7000,727,749,
7101,727,748,
7202,727,748,
7303,727,748,
7403,727,748,
7505,727,749,
7605,727,749,
7707,727,746,
7807,727,749,
7908,727,750,
8010,727,749,
8110,728,749,
8211,728,748,
8312,727,748,
8413,727,749,
8513,728,749,
8615,728,748,
8716,727,748,
8817,727,747,
8918,727,747,
9018,727,748,
9120,727,747,
9220,728,747,
9321,728,746,
9422,728,746,
9523,728,746,
9625,727,747,
9725,727,748,
9826,728,747,
9927,728,746,
10028,727,747,
10128,727,747,
10230,728,750,
10330,728,748,
10431,727,748,
10533,727,747,
10633,727,745,
10735,728,744,
10835,728,746,
10936,728,748,
11037,728,747,
11138,727,747,
11238,728,748,
11340,728,748,
11441,728,745,
11541,728,746,
11643,727,746,
11743,728,746,
11845,727,747,
11945,728,747,
12046,728,747,
12147,728,746,
12248,728,747,
12349,728,747,
12450,727,746,
12551,727,747,
12651,727,748,
12753,727,748,
12853,727,745,
12955,727,745,
13055,728,747,
13156,728,746,
13258,727,746,
13358,727,747,
13459,727,747,
13560,728,745,
13661,728,747,
13761,728,747,
13863,727,747,
13963,728,746,
14065,728,747,
14166,728,746,
14266,727,745,
14368,728,746,
14468,728,746,
14569,728,747,
14670,727,747,
14771,727,745,
14873,728,745,
14973,728,747,
15074,728,747,
15175,727,746,
15276,727,746,
15376,728,746,
15478,728,748,
15578,728,747,
15679,727,747,
15781,727,747,
15881,728,747,
15983,727,746,
16083,728,745,
16184,728,747,
16285,728,746,
16386,728,746,
16486,727,746,
16588,727,746,
16689,728,745,
16789,728,744,
16891,728,744,
16991,728,745,
17093,727,747,
17193,727,747,
17294,728,747,
17395,728,746,
17496,728,745,
17597,728,745,
17698,727,746,
17799,728,745,
17899,728,746,
18001,728,747,
18101,728,746,
18203,728,747,
18303,728,746,
18404,728,746,
18506,728,746,
18606,727,746,
18707,728,746,
18808,728,746,
18909,728,746,
19009,727,745,
19111,727,745,
19211,727,746,
19313,728,746,
19414,727,746,
19514,728,748,
19616,728,747,
19716,728,747,
19817,728,747,
19918,728,747,
20019,728,748,
20119,728,747,
20221,728,747,
20321,728,747,
20423,728,746,
20524,728,747,
20624,728,747,
20726,728,747,
20826,728,746,
20927,728,746,
21028,727,748,
21129,727,747,
21229,728,744,
21331,728,746,
21432,728,747,
21533,728,746,
21634,728,747,
21734,727,748,
21836,728,747,
21936,728,746,
22037,728,745,
22138,728,747,
22239,727,747,
22341,728,746,
22441,728,747,
22542,728,747,
22643,728,748,
22744,728,748,
22845,728,746,
22946,728,746,
23047,728,746,
23147,728,746,
23249,728,747,
23349,727,748,
23451,728,747,
23552,728,746,
23652,728,746,
23754,728,746,
23854,728,747,
23955,728,749,
24057,728,748,
24157,728,748,
24258,728,747,
24359,728,747,
24460,728,747,
24562,728,747,
24662,728,747,
24763,728,747,
24864,728,745,
24965,728,747,
25066,728,748,
25167,728,747,
25268,728,747,
25369,728,748,
25470,728,747,
25570,728,746,
25672,728,746,
25773,728,748,
25873,728,749,
25975,728,748,
26075,728,749,
26176,728,749,
26278,728,749,
26378,727,748,
26480,727,747,
26580,728,748,
26681,728,747,
26783,728,747,
26883,728,748,
26984,728,747,
27085,728,746,
27186,728,747,
27286,728,747,
27388,728,749,
27489,728,750,
27590,728,748,
27691,728,747,
27791,728,748,
27893,728,748,
27994,728,746,
28094,728,747,
28196,728,748,
28296,728,747,
28397,728,748,
28499,728,749,
28599,728,748,
28701,728,749,
28801,728,749,
28902,728,748,
29003,728,747,
29104,728,748,
29205,728,748,
29306,728,747,
29407,728,747,
29508,728,748,
29609,728,749,
29710,728,747,
29811,728,747,
29912,728,748,
30012,728,748,
30114,728,748,
30215,728,749,
30315,728,748,
30417,728,748,
30517,728,748,
30619,728,746,
30719,728,747,
30820,728,748,
30922,728,749,
31022,728,748,
31123,728,747,
31224,728,747,
31325,728,749,
31426,728,748,
31527,728,748,
31628,728,747,
31729,728,748,
31830,728,750,
31931,728,749,
32032,728,748,
32133,728,750,
32233,728,750,
32335,728,749,
32435,728,748,
32537,728,748,
32638,728,747,
32738,728,745,
32840,728,746,
32940,728,748,
33041,728,747,
33143,728,748,
33243,728,749,
33344,728,748,
33445,728,749,
33546,728,748,
33648,728,749,
33748,728,750,
33849,728,750,
33950,728,750,
34051,728,750,
34151,728,748,
34253,728,748,
34354,728,749,
34454,728,749,
34556,728,749,
34656,728,748,
34758,728,747,
34859,728,748,
34959,728,748,
35061,728,748,
35161,728,747,
35262,728,746,
35363,728,749,
35464,728,749,
35565,728,748,
35666,728,749,
35767,728,750,
35868,728,749,
35969,728,750,
36070,728,749,
36171,728,749,
36272,728,750,
36372,728,749,
36474,728,748,
36575,728,749,
36676,728,749,
36777,728,749,
36877,728,749,
36979,728,749,
37079,728,749,
37180,728,749,
37282,728,749,
37382,728,749,
37483,728,749,
37584,728,749,
37685,728,749,
37787,728,749,
37887,728,749,
37988,728,749,
38089,728,748,
38190,728,749,
38290,728,751,
38392,728,751,
38493,728,749,
38593,728,749,
38695,728,749,
38795,728,749,
38897,728,749,
38998,728,750,
39098,728,749,
39200,728,748,
39300,728,747,
39401,728,749,
39502,728,749,
39603,728,750,
39705,728,751,
39805,728,750,
39906,728,749,
40007,728,750,
40108,728,750,
40209,728,749,
40310,728,749,
40411,728,749,
40511,728,749,
40613,728,750,
40713,728,749,
40815,728,749,
40916,728,750,
41016,728,750,
41118,728,749,
41218,728,748,
41319,728,749,
41421,728,750,
41521,728,750,
41622,728,748,
41723,728,747,
41824,728,748,
41925,728,749,
42026,728,750,
42127,728,749,
42228,728,749,
42329,728,748,
42429,728,749,
42531,728,750,
42632,728,750,
42732,728,749,
42834,728,749,
42934,728,750,
43036,728,750,
43136,728,750,
43237,728,750,
43339,728,751,
43439,728,749,
43540,728,749,
43641,728,747,
43742,728,749,
43844,728,749,
43944,728,749,
44045,728,749,
44146,728,750,
44247,728,750,
44347,728,750,
44449,728,749,
44550,728,750,
44650,728,749,
44752,728,750,
44852,728,750,
44954,728,749,
45054,728,750,
45155,728,750,
45257,728,750,
45357,728,750,
45458,728,750,
45559,728,749,
45660,728,750,
45761,728,750,
45862,728,749,
45963,728,749,
46064,728,749,
46165,728,750,
46265,728,749,
46367,728,749,
46468,728,749,
46568,728,749,
46670,728,749,
46770,728,749,
46871,728,749,
46973,728,749,
47073,728,750,
47175,728,749,
47275,728,750,
47376,728,750,
47477,728,749,
47578,728,748,
47679,728,748,
47780,728,749,
47881,728,749,
47981,728,751,
48083,728,750,
48184,728,750,
48285,728,749,
48386,728,749,
48486,728,749,
48588,728,749,
48688,728,749,
48789,728,750,
48891,728,750,
48991,728,750,
49093,728,750,
49193,728,749,
49294,728,749,
49395,728,749,
49496,728,750,
49597,728,749,
49698,728,748,
49799,728,749,
49899,728,748,
50001,728,748,
50102,728,750,
50203,728,750,
50304,728,750,
50404,728,750,
50506,728,749,
50606,728,749,
50707,728,749,
50809,728,749,
50909,728,749,
51010,728,749,
51111,728,749,
51212,728,749,
51314,728,749,
51414,728,749,
51515,728,749,
51616,728,750,
51717,728,750,
51817,728,749,
51919,728,749,
52020,728,749,
52121,728,748,
52222,728,749,
52322,728,749,
52424,728,749,
52525,728,749,
52625,728,749,
52727,728,749,
52827,728,749,
52928,728,749,
53029,728,749,
53130,728,749,
53231,728,749,
53332,728,749,
53433,728,750,
53534,728,750,
53635,728,749,
53735,728,749,
53837,728,749,
53937,728,749,
54038,728,748,
54139,728,749,
54240,728,749,
54341,728,749,
54442,728,749,
54542,728,749,
54644,728,749,
54745,728,750,
54845,728,749,
54947,728,749,
55047,728,750,
55148,728,750,
55249,728,749,
55350,728,748,
55451,728,749,
55552,728,749,
55652,728,750,
55754,728,749,
55854,728,749,
55955,728,749,
56057,728,748,
56157,728,748,
56258,728,749,
56359,728,749,
56460,728,749,
56561,728,749,
56662,728,750,
56762,728,749,
56864,728,749,
56964,728,749,
57065,728,749,
57166,728,749,
57267,728,749,
57369,728,749,
57469,728,750,
57570,728,749,
57671,728,749,
57772,728,749,
57872,728,749,
57974,728,749,
58074,728,749,
58175,728,749,
58276,728,749,
58377,728,749,
58479,728,749,
58579,728,749,
58680,728,749,
58781,728,749,
58882,728,749,
58982,728,749,
59084,728,749,
59184,728,748,
59285,728,749,
59386,728,749,
59487,728,749,
59588,728,749,
59689,728,749,
59789,728,749,
59891,728,749,
59992,728,749,
60092,728,749,
60194,728,749,
60294,728,749,
60395,728,749,
60496,728,749,
60597,728,749,
60698,728,749,
60799,728,749,
60899,728,749,
61001,728,749,
61101,728,749,
61202,728,749,
61304,728,749,
61404,728,749,
61505,728,749,
61606,728,749,
61707,728,749,
61808,728,749,
61909,728,749,
62009,728,749,
62111,728,749,
62211,728,749,
62312,728,748,
62413,728,748,
62514,728,749,
62615,728,749,
62716,728,750,
62817,728,749,
62918,727,749,
63019,728,749,
63119,728,749,
63221,728,749,
63321,728,749,
63422,728,749,
63523,728,749,
63624,728,749,
63725,728,749,
63826,728,749,
63927,728,749,
64028,728,749,
64129,728,749,
64229,728,749,
64331,728,749,
64431,728,749,
64532,728,749,
64633,728,749,
64734,728,749,
64834,728,749,
64936,728,749,
65037,728,749,
65138,728,749,
65239,728,749,
65339,728,749,
65441,728,749,
65541,728,749,
65642,728,749,
65743,728,749,
65844,728,749,
65945,728,749,
66046,728,749,
66147,728,749,
66248,728,749,
