Millis;P1;P2 

1;0;560;
85;0;680;
182;0;727;
279;0;732;
377;0;732;
474;0;732;
571;0;732;
668;0;732;
770;0;733;
870;0;733;
971;0;732;
1072;0;732;
1172;0;732;
1273;0;732;
1374;0;732;
1474;0;732;
1576;0;732;
1676;0;732;
1776;0;732;
1878;0;732;
1978;0;733;
2078;0;733;
2180;0;732;
2280;0;732;
2381;0;732;
2482;0;732;
2582;0;732;
2683;0;732;
2784;0;732;
2884;0;732;
2985;0;732;
3086;0;732;
3186;0;732;
3287;0;732;
3388;0;732;
3489;0;732;
3589;0;732;
3690;0;732;
3791;0;732;
3891;0;732;
3992;2;732;
4093;28;732;
4193;70;732;
4294;188;732;
4395;417;732;
4495;609;732;
4597;666;732;
4697;671;732;
4797;671;732;
4899;671;732;
4999;672;732;
5099;672;732;
5201;672;732;
5301;672;732;
5401;672;732;
5503;672;732;
5603;672;732;
5704;672;732;
5805;672;732;
5905;672;732;
6007;672;732;
6107;672;732;
6207;672;732;
6309;671;733;
6409;672;733;
6509;672;732;
6611;672;732;
6711;672;732;
6811;672;732;
6912;672;732;
7013;672;732;
7113;672;732;
7214;672;732;
7315;672;733;
7416;672;732;
7516;672;732;
7617;672;732;
7718;672;732;
7818;672;732;
7919;672;732;
8020;672;732;
8120;672;732;
8221;672;732;
8322;672;732;
8422;672;732;
8524;672;732;
8624;672;732;
8724;672;732;
8826;672;732;
8926;672;732;
9026;672;732;
9128;672;732;
9228;672;732;
9328;672;732;
9430;672;732;
9530;672;732;
9630;672;732;
9731;672;732;
9832;672;732;
9933;672;732;
10033;672;732;
10134;672;732;
10235;672;732;
10335;672;732;
10436;672;732;
10537;672;732;
10637;672;732;
10738;672;733;
10839;672;732;
10939;672;732;
11041;672;732;
11141;672;732;
11241;672;732;
11342;672;732;
11443;672;732;
11543;672;732;
11644;672;732;
11745;672;732;
11845;672;732;
11946;672;732;
12047;672;732;
12147;672;732;
12248;672;732;
12348;672;732;
12450;672;732;
12550;672;732;
12650;672;732;
12752;672;732;
12852;672;732;
12952;672;732;
13054;672;732;
13154;672;732;
13254;672;732;
13355;672;732;
13456;672;732;
13557;672;732;
13657;672;732;
13758;672;732;
13859;672;732;
13959;672;732;
14059;672;732;
14161;672;732;
14261;672;732;
14361;672;732;
14462;672;732;
14563;672;732;
14663;672;732;
14764;672;732;
14865;672;732;
14966;672;732;
15066;672;732;
15166;672;732;
15268;672;732;
15368;672;732;
15468;672;732;
15570;672;732;
15670;672;733;
15770;672;732;
15871;672;731;
15972;672;732;
16072;672;732;
16173;672;732;
16273;672;732;
16375;672;732;
16475;672;732;
16575;672;732;
16677;672;732;
16777;672;732;
16877;672;732;
16978;672;732;
17079;672;732;
17179;672;732;
17280;672;732;
17380;672;732;
17481;672;732;
17582;672;732;
17682;672;732;
17784;672;732;
17884;672;732;
17984;672;732;
18085;672;732;
18186;672;732;
18286;672;732;
18387;672;732;
18487;672;732;
18588;672;732;
18689;672;732;
18789;672;732;
18889;672;732;
18991;672;732;
19091;672;732;
19192;672;732;
19293;672;732;
19393;672;732;
19494;672;732;
19594;672;732;
19695;672;732;
19796;672;732;
19896;672;732;
19996;672;732;
20098;672;732;
20198;672;732;
20299;672;732;
20399;672;732;
20500;672;732;
20601;672;732;
20701;672;732;
20801;672;732;
20903;672;732;
21003;672;733;
21103;672;732;
21205;672;731;
21305;671;732;
21405;672;733;
21506;672;732;
21607;672;732;
21708;672;732;
21808;672;733;
21908;672;732;
22010;672;732;
22110;672;732;
22210;672;732;
22311;672;732;
22412;672;732;
22512;672;732;
22613;672;732;
22713;672;732;
22814;672;732;
22915;672;732;
23015;672;732;
23116;672;732;
23217;672;732;
23317;672;732;
23418;672;732;
23518;672;732;
23619;672;732;
23720;672;732;
23820;672;732;
23921;672;732;
24022;672;732;
24122;672;732;
24222;672;732;
24324;674;732;
24424;676;732;
24525;674;732;
24625;677;732;
24726;695;732;
24827;700;732;
24927;675;732;
25027;667;732;
25129;666;732;
25229;666;732;
25329;666;732;
25430;666;732;
25531;666;732;
25632;666;732;
25732;666;737;
25832;666;767;
25934;666;792;
26034;666;782;
26134;666;761;
26235;666;788;
26336;666;806;
26436;666;801;
26537;666;810;
26637;666;813;
26738;666;759;
26839;666;731;
26939;666;741;
27040;666;764;
27141;666;752;
27241;666;730;
27342;666;727;
27442;669;727;
27543;694;727;
27644;692;727;
27744;664;727;
27844;662;727;
27946;662;727;
28046;661;727;
28146;661;727;
28247;662;727;
28348;662;727;
28449;661;727;
28549;661;727;
28649;661;727;
28751;661;727;
28851;661;727;
28951;661;727;
29052;661;727;
29153;662;727;
29253;661;727;
29354;661;727;
29454;662;727;
29555;662;727;
29656;661;727;
29756;662;727;
29857;662;727;
29958;666;727;
30058;671;728;
30159;659;735;
30259;658;746;
30360;657;770;
30461;657;788;
30561;657;763;
30661;657;730;
30763;657;722;
30863;657;722;
30963;657;722;
31064;657;722;
31165;657;722;
31266;657;722;
31366;658;722;
31466;658;722;
31567;658;722;
31668;658;722;
31768;657;722;
31869;657;722;
31969;657;722;
32070;658;722;
32171;658;722;
32271;658;722;
32371;657;722;
32473;657;722;
32573;658;722;
32674;657;722;
32774;659;722;
32875;668;722;
32976;659;722;
33076;654;722;
33176;654;722;
33278;654;722;
33378;654;722;
33478;654;722;
33579;654;731;
33680;654;764;
33781;654;780;
33881;654;749;
33981;654;719;
34083;654;717;
34183;654;718;
34283;654;717;
34384;654;717;
34485;654;717;
34585;654;717;
34686;654;717;
34786;654;717;
34886;657;717;
34988;686;717;
35088;720;717;
35189;725;717;
35289;697;717;
35390;671;717;
35491;651;718;
35591;649;717;
35691;649;717;
35793;649;717;
35893;649;717;
35993;649;717;
36094;649;717;
36195;649;717;
36295;649;717;
36396;649;717;
36496;649;718;
36598;649;718;
36698;649;717;
36798;649;717;
36899;649;718;
37000;649;718;
37100;649;722;
37201;649;738;
37301;652;752;
37402;669;740;
37503;662;720;
37603;645;713;
37703;644;713;
37804;644;713;
37905;644;713;
38006;644;713;
38106;644;713;
38206;644;713;
38308;644;713;
38408;644;713;
38508;644;713;
38609;644;713;
38710;644;713;
38810;644;713;
38911;644;713;
39011;644;713;
39112;644;713;
39213;644;713;
39313;644;713;
39414;644;713;
39515;645;713;
39615;647;713;
39716;657;713;
39816;672;713;
39916;651;713;
40018;640;713;
40118;640;713;
40218;640;713;
40319;640;714;
40420;640;720;
40520;640;724;
40621;640;731;
40721;640;718;
40823;640;709;
40923;640;709;
41023;640;709;
41124;640;709;
41225;640;709;
41325;640;709;
41426;640;709;
41526;640;709;
41627;640;709;
41728;640;709;
41828;640;709;
41928;640;709;
42029;641;709;
42130;646;709;
42231;672;709;
42331;675;709;
42431;641;709;
42533;634;709;
42633;634;709;
42733;634;709;
42834;634;709;
42935;634;709;
43035;634;709;
43136;634;709;
43236;634;709;
43337;634;709;
43438;634;709;
43538;634;709;
43639;634;709;
43739;634;709;
43840;634;709;
43941;634;709;
44041;634;709;
44141;634;712;
44243;634;722;
44343;634;735;
44443;635;734;
44544;638;722;
44645;639;708;
44745;640;704;
44846;635;704;
44946;630;704;
45047;630;704;
45148;629;704;
45248;629;704;
45349;630;704;
45449;630;704;
45550;630;704;
45651;630;704;
45751;630;704;
45851;630;704;
45953;630;704;
46053;629;704;
46153;629;704;
46254;630;704;
46354;630;704;
46456;630;704;
46556;630;704;
46656;629;704;
46757;630;704;
46858;629;704;
46958;630;704;
47059;630;704;
47159;630;704;
47260;630;704;
47361;629;704;
47461;629;704;
47561;630;708;
47662;630;712;
47763;630;713;
47864;629;708;
47964;630;706;
48064;630;713;
48166;630;716;
48266;630;706;
48366;630;700;
48467;630;699;
48568;630;699;
48668;630;699;
48769;630;699;
48869;630;699;
48969;630;699;
49071;630;699;
49171;630;699;
49272;630;699;
49372;630;699;
49473;630;699;
49574;630;699;
49674;630;699;
49774;630;699;
49875;630;699;
49976;630;699;
50076;630;699;
50177;630;699;
50277;630;699;
50379;630;699;
50479;630;699;
50579;630;699;
50680;630;699;
50781;630;699;
50881;630;699;
50982;630;699;
51082;630;699;
51182;630;699;
51284;630;699;
51384;630;699;
51484;630;699;
51585;630;699;
51686;630;699;
51787;630;699;
51887;630;699;
51987;630;699;
52088;630;699;
52189;629;699;
52289;629;699;
52390;630;699;
52490;630;699;
52591;629;699;
52692;631;699;
52792;642;699;
52892;637;699;
52994;627;703;
53094;625;710;
53195;625;719;
53295;625;718;
53395;625;708;
53497;625;696;
53597;625;694;
53697;625;694;
53798;625;695;
53899;625;695;
53999;625;694;
54100;625;694;
54200;625;694;
54300;625;694;
54402;625;694;
54502;625;694;
54603;625;695;
54703;625;695;
54804;625;695;
54905;625;695;
55005;625;695;
55105;626;694;
55206;633;694;
55307;627;695;
55407;621;694;
55508;620;694;
55608;620;694;
55709;620;694;
55810;620;694;
55910;620;694;
56011;620;694;
56111;620;695;
56212;620;694;
56313;620;695;
56413;620;695;
56513;620;694;
56615;620;694;
56715;620;695;
56815;620;697;
56916;620;703;
57016;620;714;
57117;620;714;
57218;621;701;
57318;622;691;
57419;633;690;
57520;627;690;
57620;615;690;
57721;615;690;
57821;615;690;
57921;615;690;
58023;615;690;
58123;615;690;
58223;615;690;
58324;615;690;
58425;615;690;
58525;615;690;
58626;615;690;
58726;615;690;
58827;615;690;
58928;615;690;
59028;615;690;
59129;615;690;
59229;615;690;
59330;619;690;
59431;632;690;
59531;620;690;
59631;612;690;
59732;611;690;
59833;612;690;
59933;612;690;
60034;612;690;
60134;612;690;
60236;611;690;
60336;611;690;
60436;611;690;
60537;612;695;
60637;611;709;
60738;612;704;
60839;612;694;
60939;612;701;
61039;612;693;
61141;612;686;
61241;612;686;
61341;612;686;
61442;612;686;
61542;611;686;
61644;611;686;
61744;611;686;
61844;612;686;
61945;612;686;
62046;612;686;
62146;612;686;
62247;612;686;
62347;612;686;
62447;612;686;
62549;609;686;
62649;606;686;
62749;605;686;
62850;606;686;
62951;606;686;
63052;606;686;
63152;606;686;
63252;606;686;
63353;606;686;
63454;606;686;
63554;606;686;
63655;606;686;
63755;606;686;
63855;606;686;
63957;606;686;
64057;606;686;
64157;606;695;
64258;606;702;
64359;606;699;
64460;607;685;
64560;607;681;
64660;612;681;
64761;623;681;
64862;644;681;
64962;622;681;
65063;602;681;
65163;602;681;
65263;602;681;
65365;602;681;
65465;602;681;
65565;602;681;
65666;602;681;
65767;602;681;
65868;602;681;
65968;602;681;
66068;602;681;
66169;602;681;
66270;602;681;
66370;602;681;
66471;602;681;
66571;602;681;
66672;602;681;
66773;602;681;
66873;602;682;
66973;602;688;
67074;602;689;
67175;601;678;
67276;602;676;
67376;602;677;
67476;602;677;
67577;602;677;
67678;602;677;
67778;602;677;
67879;602;676;
67979;602;677;
68080;601;677;
68181;602;677;
68281;602;676;
68381;602;676;
68482;602;677;
68583;602;676;
68684;602;677;
68784;602;677;
68884;602;677;
68985;602;677;
69086;602;677;
69186;602;676;
69287;602;677;
69387;602;677;
69488;602;677;
69589;602;677;
69689;602;677;
69789;602;677;
69890;602;677;
69991;602;678;
70092;602;680;
70192;602;679;
70292;602;692;
70394;602;697;
70494;602;677;
70594;606;672;
70695;621;672;
70795;617;672;
70896;611;672;
70997;599;672;
71097;597;672;
71197;597;672;
71298;597;672;
71399;597;672;
71500;597;672;
71600;597;672;
71700;597;672;
71802;597;672;
71902;597;672;
72002;597;672;
72103;597;672;
72203;597;672;
72304;597;672;
72405;597;672;
72505;597;672;
72605;597;672;
72706;597;672;
72807;597;672;
72908;597;672;
73008;597;672;
73108;597;672;
73210;597;672;
73310;597;672;
73410;597;672;
73511;597;679;
73611;599;685;
73712;601;670;
73813;610;667;
73913;605;667;
74013;593;667;
74114;592;667;
74215;592;667;
74316;592;667;
74416;592;667;
74516;592;667;
74618;592;667;
74718;592;667;
74818;592;667;
74919;592;667;
75019;592;667;
75120;592;667;
75221;592;667;
75321;592;667;
75421;592;667;
75522;592;667;
75623;592;667;
75724;592;667;
75824;592;667;
75924;592;667;
76026;593;667;
76126;596;667;
76226;596;667;
76327;588;667;
76427;587;667;
76528;587;667;
76629;587;667;
76729;587;667;
76829;587;667;
76930;587;670;
77031;587;680;
77132;587;674;
77232;587;663;
77332;587;662;
77433;587;662;
77534;587;662;
77634;587;662;
77735;587;663;
77835;587;663;
77936;587;662;
78037;587;662;
78137;587;662;
78237;587;662;
78338;587;662;
78439;590;663;
78540;599;662;
78640;590;662;
78740;583;662;
78841;583;662;
78942;583;663;
79042;583;663;
79143;583;662;
79243;583;662;
79344;583;662;
79445;583;662;
79545;583;662;
79645;583;662;
79746;583;662;
79847;583;663;
79948;583;667;
80048;583;685;
80148;583;703;
80249;583;677;
80350;583;658;
80450;583;657;
80551;583;657;
80651;583;657;
80751;583;657;
80853;583;657;
80953;583;657;
81053;591;657;
81154;596;657;
81255;580;657;
81356;578;658;
81456;578;657;
81556;578;657;
81657;578;657;
81758;578;657;
81858;578;657;
81959;578;657;
82059;578;657;
82159;578;657;
82261;578;657;
82361;578;657;
82461;578;657;
82562;578;657;
82663;578;657;
82764;578;657;
82864;578;657;
82964;578;657;
83065;578;657;
83166;578;657;
83266;578;657;
83367;578;657;
83467;578;662;
83567;578;674;
83669;578;660;
83769;578;653;
83869;578;653;
83970;578;653;
84070;578;653;
84172;578;653;
84272;578;653;
84372;578;653;
84473;578;653;
84573;578;653;
84674;578;653;
84775;578;653;
84875;578;653;
84975;578;653;
85077;578;653;
85177;578;653;
85277;578;653;
85378;578;653;
85478;578;653;
85580;578;653;
85680;578;653;
85780;578;653;
85881;578;653;
85981;578;653;
86082;578;654;
86183;578;661;
86283;578;665;
86383;578;659;
86484;578;650;
86585;578;648;
86685;578;648;
86786;578;648;
86886;578;648;
86988;579;648;
87088;581;648;
87188;579;648;
87289;582;648;
87389;590;648;
87490;583;648;
87591;584;648;
87691;534;648;
87791;362;648;
87892;133;648;
87993;18;648;
88093;1;648;
88194;1;648;
88294;1;648;
88395;0;648;
88496;0;648;
88596;1;648;
88697;0;648;
88797;0;648;
88897;1;649;
88999;14;659;
89099;50;669;
89199;116;682;
89300;244;692;
89401;503;711;
89501;710;717;
89602;754;681;
89702;756;647;
89803;756;642;
89904;756;642;
90004;756;642;
90105;756;642;
90205;756;642;
90305;756;643;
90407;755;643;
90507;755;642;
90607;756;642;
90708;756;643;
90809;756;643;
90909;756;643;
91010;756;643;
91110;756;643;
91211;756;643;
91312;755;642;
91412;756;642;
91513;756;642;
91613;756;642;
91713;756;643;
91815;756;643;
91915;756;642;
92015;756;642;
92116;756;643;
92216;756;647;
92317;756;664;
92418;756;655;
92518;756;640;
92619;756;638;
92719;756;638;
92820;756;638;
92921;756;638;
93021;756;638;
93121;756;638;
93223;756;638;
93323;756;638;
93423;756;638;
93524;756;638;
93624;756;638;
93725;756;638;
93826;756;638;
93926;756;638;
94027;756;638;
94127;756;638;
94228;756;638;
94329;756;638;
94429;756;638;
94529;756;638;
94630;756;638;
94731;756;638;
94831;755;638;
94932;756;638;
95032;756;638;
95132;764;638;
95234;801;638;
95334;846;638;
95435;861;638;
95535;859;638;
95636;853;638;
95737;831;638;
95837;791;638;
95937;757;638;
96038;751;638;
96139;756;638;
96239;754;638;
96340;751;638;
96440;751;644;
96540;751;635;
96642;751;503;
96742;751;204;
96843;751;20;
96943;751;0;
97043;751;0;
97145;751;0;
97245;751;0;
97345;751;0;
97446;751;0;
97546;751;0;
97647;751;0;
97748;751;0;
97848;758;0;
97948;790;0;
98049;826;0;
98150;834;0;
98251;829;0;
98351;821;0;
98451;805;0;
98553;791;0;
98653;782;0;
98753;773;0;
98854;774;0;
98954;781;0;
99055;787;0;
99156;789;0;
99256;794;0;
99356;795;0;
99457;793;3;
99558;792;22;
99659;787;69;
99759;787;115;
99859;790;210;
99960;788;414;
100061;777;545;
100161;766;626;
100262;761;689;
100362;763;724;
100462;765;734;
100564;761;738;
100664;757;738;
100764;758;738;
100865;763;738;
100965;772;738;
101067;776;738;
101167;770;738;
101267;755;738;
101368;750;738;
101491;752;738;
101616;748;738;
101738;744;738;
101862;747;738;
101945;753;738;
102042;756;738;
102140;758;738;
102237;756;738;
102334;757;738;
102432;759;738;
102529;759;738;
102625;755;738;
102722;756;738;
102820;756;738;
102917;756;738;
103014;757;738;
103111;765;738;
103209;777;739;
103305;796;738;
103402;815;738;
103500;814;738;
103597;792;738;
103694;759;738;
103791;745;740;
103889;744;739;
103986;745;738;
104083;745;738;
104184;745;738;
104284;745;738;
104384;745;738;
104485;745;738;
104586;745;738;
104686;745;738;
104787;745;738;
104887;745;738;
104988;745;738;
105089;745;738;
105189;745;738;
105289;745;738;
105390;745;738;
105491;745;738;
105592;745;738;
105692;745;738;
105792;745;738;
105893;746;738;
105994;754;738;
106094;775;738;
106195;802;738;
106295;822;738;
106395;844;738;
106497;861;738;
106597;852;738;
106697;814;738;
106798;770;738;
106898;754;738;
107000;747;738;
107100;741;738;
107200;741;738;
107301;741;738;
107401;740;738;
107502;740;738;
107603;740;738;
107703;741;738;
107803;740;738;
107904;740;738;
108005;741;738;
108105;740;738;
108206;740;738;
108306;740;738;
108407;741;738;
108508;740;738;
108608;740;738;
108709;740;738;
108809;740;738;
108909;740;738;
109011;740;738;
109111;740;738;
109211;740;738;
109312;740;738;
109412;740;738;
109513;741;738;
109614;740;737;
109714;740;739;
109815;741;738;
109915;740;738;
110016;740;738;
110117;740;738;
110217;740;738;
110317;741;738;
110418;741;738;
110519;741;737;
110619;740;738;
110720;740;739;
110820;740;738;
110920;740;738;
111022;740;738;
111122;740;738;
111223;740;738;
111323;741;738;
111423;741;738;
111525;740;738;
111625;740;738;
111725;740;738;
111826;741;739;
111926;746;738;
112027;760;738;
112128;774;738;
112228;790;738;
112328;792;741;
112429;766;754;
112530;742;775;
112631;734;795;
112731;735;836;
112831;736;844;
112932;737;843;
113033;736;814;
113133;737;786;
113234;737;777;
113334;737;781;
113434;737;770;
113536;736;749;
113636;736;733;
113736;736;731;
113837;737;732;
113937;737;734;
114039;737;734;
114139;737;733;
114239;750;733;
114340;774;733;
114440;805;733;
114541;817;733;
114642;812;734;
114742;806;733;
114842;797;733;
114943;790;734;
115044;783;733;
115144;779;733;
115245;773;733;
115345;759;733;
115446;745;733;
115547;738;734;
115647;739;734;
115748;745;734;
115848;754;733;
115948;767;733;
116050;791;733;
116150;785;733;
116250;764;733;
116351;755;733;
116451;746;733;
116552;736;734;
116653;732;737;
116753;732;758;
116854;732;786;
116954;732;809;
117055;732;798;
117156;732;784;
117256;732;798;
117356;732;797;
117457;732;771;
117558;732;756;
117658;732;749;
117759;732;739;
117859;732;730;
117959;732;729;
118060;732;729;
118161;732;728;
118262;732;728;
118362;732;728;
118462;732;729;
118563;732;729;
118664;732;729;
118764;732;729;
118865;733;728;
118965;740;728;
119065;786;729;
119167;836;728;
119267;864;728;
119367;845;728;
119468;810;728;
119568;752;728;
119670;725;728;
119770;727;728;
119870;728;729;
119971;728;728;
120071;728;729;
120172;728;728;
120273;728;729;
120373;728;732;
120473;728;746;
120574;728;757;
120675;728;773;
120775;728;779;
120876;728;763;
120976;728;752;
121077;728;743;
121178;728;735;
121278;728;724;
121379;730;724;
121479;735;724;
121579;764;724;
121681;807;724;
121781;814;724;
121881;789;724;
121982;757;724;
122082;737;724;
122183;729;724;
122284;724;724;
122384;724;724;
122485;724;724;
122585;724;724;
122686;724;724;
122787;724;724;
122887;724;724;
122987;724;724;
123088;724;724;
123189;724;723;
123289;724;723;
123390;723;724;
123490;724;724;
123590;725;724;
123691;735;724;
123792;761;724;
123893;789;724;
123993;808;724;
124093;799;726;
124194;775;724;
124295;764;724;
124395;755;724;
124496;748;724;
124596;740;724;
124696;731;724;
124798;725;724;
124898;719;724;
124998;717;724;
125099;717;724;
125199;718;724;
125301;718;724;
125401;719;724;
125501;719;724;
125602;718;724;
125702;718;724;
125803;718;724;
125904;718;724;
126004;719;724;
126104;722;724;
126205;724;724;
126306;724;724;
126406;724;724;
126507;724;724;
126607;724;724;
126707;724;724;
126809;724;724;
126909;723;724;
127010;724;724;
127110;725;724;
127210;733;724;
127311;754;724;
127412;796;724;
127512;836;724;
127613;821;724;
127713;780;724;
127813;758;724;
127915;747;724;
128015;738;724;
128115;736;724;
128216;740;724;
128316;751;724;
128418;766;724;
128518;769;724;
128618;753;724;
128719;752;724;
128819;746;724;
128920;736;724;
129021;728;724;
129121;720;724;
129221;718;724;
129322;718;724;
129423;719;727;
129523;718;742;
129624;719;751;
129724;719;783;
129825;718;810;
129926;718;797;
130026;718;782;
130127;719;797;
130227;719;806;
130327;719;790;
130428;719;777;
130529;720;766;
130629;729;754;
130730;730;760;
130830;720;793;
130930;718;804;
131032;719;795;
131132;719;775;
131233;719;755;
131333;719;739;
131433;719;722;
131535;719;719;
131635;719;719;
131735;718;719;
131836;719;719;
131936;719;719;
132037;719;719;
132138;719;719;
132238;719;719;
132338;719;719;
132439;719;719;
132540;719;719;
132641;719;719;
132741;719;719;
132841;719;719;
132942;719;719;
133043;719;719;
133143;719;719;
133244;719;719;
133344;719;719;
133444;719;719;
133545;719;719;
133646;719;719;
133746;719;718;
133847;719;719;
133947;719;719;
134048;719;719;
134149;719;719;
134249;719;719;
134350;719;719;
134450;719;719;
134550;719;719;
134652;719;725;
134752;719;735;
134852;719;739;
